NSC,CID,SMILES
674282,384478,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CO5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC(=CC=C6)OC)(CO4)OC(=O)C)O)C)OC(=O)C
674283,384479,CC1C(C(=O)NC2=CC=CC(=C2OC)C(=O)OC(C(=O)C(C(=O)NC(C(=O)N3CCCC3C(=O)N(C(C(=O)O1)CC4=CC=C(C=C4)OC)C)CC(C)C)C)C(C)C)NC(=O)C(CC(C)C)C(C)C(=O)C5CCCN5C(=O)C(C)O
674286,384481,C1=CC=C(C=C1)C2=NC3=C(C=CC(=C3)F)C(=C2)OCC(=O)O
674288,384483,C1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)F)C(=C2)OCC(=O)O
674312,384486,C1=C(N2C(=C(C(=N2)N)[N+](=O)[O-])N=C1C(Br)Br)C(Br)Br
674316,384487,C1=CC=C(C=C1)N2C(=C(C(=N2)CCl)CCl)CCl
674329,384496,CC1=NNC(=O)N1NC
674347,384499,CC(C)OC(=O)C(CC(=O)OC(C)(C)C)C1=C(C(=O)N2CC3=C(C4=CC=CC=C4N=C3C2=C1)OC)CO
674350,384502,CSC1=NNC(=NN1)SC
674351,384503,COC1=C2CC=C(C=CC2=C(C=C1)OC)Br
674352,384504,CSC1=NN=C(N=N1)SC
674449,5468682,C1CC2C#CC=CC#CC3C4(C1)C2(O4)C5=CC=CC=C5N3C(=O)OC6=CC=CC=C6
674454,5468683,C1=CC=C(C=C1)C(=CI)C(=O)C2=CC=CC=C2
674455,5468684,CCC(=O)C(=CI)C1=CC=CC=C1
674456,5468685,CC(=O)C(=CI)C1=CC=CC=C1
674469,384518,CC1=CN(C(=O)NC1=O)C2C(C(C(O2)CO[Si](C)(C)C(C)(C)C)N(C)O[Si](C)(C)C(C)(C)C)[Se]C3=CC=CC=C3
674492,5899597,C1=CC=C(C=C1)C=NNC(=O)NC2=CC=CC3=CC=CC=C32
674493,5899598,C1=CC=C2C(=C1)C=CC=C2NC(=O)NN=CC3=CC=C(C=C3)[N+](=O)[O-]
674494,3704318,CC1=CC=C(C=C1)S(=O)(=O)NNC(=O)NC2=CC=C(C=C2)[N+](=O)[O-]
674495,384525,CC1=C(C=CC(=C1)C2=NC3=CC=CC=C3S2)N
674496,384526,C1=CC=C2C(=C1)N=C(S2)C3=CC(=C(C=C3)N)I
674498,384527,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC3=C4C=CC=C(C4=NC5=CC=CC=C53)C(=O)NCCO)C
674499,384528,C1=CC=C2C(=C1)C(=C3C=CC=C(C3=N2)C(=O)NCCO)NC4=CC=C(C=C4)S(=O)(=O)N=C(N)N
674500,384529,C1=CC=C2C(=C1)C(=C3C=CC=C(C3=N2)C(=O)NCCO)NC4=CC=C(C=C4)S(=O)(=O)N
674502,384531,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC3=C4C=CC=C(C4=NC5=CC=CC=C53)C(=O)NC(CO)(CO)CO)C
674503,384532,C1=CC=C2C(=C1)C(=C3C=CC=C(C3=N2)C(=O)NC(CO)(CO)CO)NC4=CC=C(C=C4)S(=O)(=O)N=C(N)N
674504,384533,C1=CC=C2C(=C1)C(=C3C=CC=C(C3=N2)C(=O)NC(CO)(CO)CO)NC4=CC=C(C=C4)S(=O)(=O)N
674506,384535,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC3=C4C=CC=C(C4=NC5=CC=CC=C53)C(=O)NCCCN(CCO)CCO)C
674507,384536,C1=CC=C2C(=C1)C(=C3C=CC=C(C3=N2)C(=O)NCCCN(CCO)CCO)NC4=CC=C(C=C4)S(=O)(=O)N
674508,384537,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC3=C4C=CC=C(C4=NC5=CC=CC=C53)C(=O)NNCCO)C
674509,384538,C1=CC=C2C(=C1)C(=C3C=CC=C(C3=N2)C(=O)NNCCO)NC4=CC=C(C=C4)S(=O)(=O)N=C(N)N
674560,6283154,C1C(=O)N(C(S1)C=CC2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)N5C(=NC6=CC=CC=C6C5=O)C7=CC=CC=C7
674565,384551,COC1=CC(=CC(=C1OC)OC)C2N(C(=O)CS2)C3=CC=C(C=C3)C4=CC=C(C=C4)N5C(=NC6=CC=CC=C6C5=O)C7=CC=CC=C7
674572,384558,C1C(=O)N(C(S1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)C4=CC=C(C=C4)N5C(=NC6=CC=CC=C6C5=O)C7=CC=CC=C7
674579,384565,COC1=C(C=C(C=C1)C2N(C(=O)CS2)C3=CC=C(C=C3)N4C(=NC5=CC=CC=C5C4=O)C6=CC=CC=C6)OC
674581,384567,C1C(=O)N(C(S1)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)N4C(=NC5=CC=CC=C5C4=O)C6=CC=CC=C6
674582,384568,C1C(=O)N(C(S1)C2=CC(=CC=C2)[N+](=O)[O-])C3=CC=C(C=C3)N4C(=NC5=CC=CC=C5C4=O)C6=CC=CC=C6
674583,384569,C1C(=O)N(C(S1)C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3)N4C(=NC5=CC=CC=C5C4=O)C6=CC=CC=C6
674585,384571,COC1=CC=CC=C1C2N(C(=O)CS2)C3=CC=C(C=C3)N4C(=NC5=CC=CC=C5C4=O)C6=CC=CC=C6
674586,384572,COC1=CC=CC(=C1OC)C2N(C(=O)CS2)C3=CC=C(C=C3)N4C(=NC5=CC=CC=C5C4=O)C6=CC=CC=C6
674587,384573,C1C(=O)N(C(S1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)N4C(=NC5=CC=CC=C5C4=O)C6=CC=CC=C6
674588,384574,COC1=C(C=CC(=C1)C2N(C(=O)CS2)C3=CC=C(C=C3)N4C(=NC5=CC=CC=C5C4=O)C6=CC=CC=C6)O
674601,384588,C1CCC(C(C1)N(CC(=O)NCCN)CC(=O)O)N(CC(=O)O)CC(=O)O
674604,384592,C1CCC(C(C1)NC(=O)C(=O)NC2CCCCC2NC(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)NC(C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8
674606,384594,C1CCC(C(C1)NCCNC2CCCCC2NC(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)NC(C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8
674609,384597,C1CCC(C(C1)NC(=O)CNC(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)NC(=O)CNC(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7
674611,384599,C1CCOC(C1)OC2=CC=C(C=C2)C(=CC3=CC=CC=C3)C4=CC=C(C=C4)OC5CCCCO5
674615,384603,CCCCCCC(CCl)C1=C(N=C(S1)C2=CSC(=N2)CCNC(=O)OC(C)(C)C)C(=O)OC
674618,384606,CC1=CC2=C(C=C1C)N=C(CC(N2)C3=CC=CC=C3)C4=CC=C(C=C4)OC
674620,5468688,CCC1C(C(CC(=CC=CC(C(OC(=O)C(=CC(=CC(C1O)C)C)OC)C(C)C(C(C)C2(CC(C(C(O2)C=CC)C)OC3CC(C(C(O3)C)OC(=O)N)O)O)O)OC)C)C)O
674621,24202503,CCC1C(C(CC(=CC=CC(C(OC(=O)C(=CC(=CC(C1O)C)C)OC)C(C)C(C(C)C2(CC(C(C(O2)C=CC)C)OC3CC(C(C(O3)C)O)O)O)O)OC)C)C)O
674622,5468689,CC=CC1C(C(CC(O1)(C(C)C(C(C)C2C(C=CC=C(CC(C(C(C(C(C=C(C=C(C(=O)O2)OC)C)C)O)C)O)C)C)OC)O)OC)OC3CC(C(C(O3)C)OC(=O)N)O)C
674623,5468690,CC=C(C)C(=O)OC1CC(C2CC(=O)C(=C2CC1C(C)(C)OC(=O)C)C)C
674624,5468691,CC(=CCCC(C)(C1CCC2(C1CCC3C2(C(CC4C3(CCC(C4(C)C)O)C)O)C)C)OC5C(C(C(C(O5)CO)O)O)O)CO
674627,5468694,CC(=CCCC1(CCC2(C(C1O)CCC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(CO5)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)CO)CO)CO
674674,5468696,CC1CCOC(C1O)(C2CC3C(O2)C=CC(=CC(CC4(CCC(O4)C56CCC(O5)(CC(O6)C7C(=O)CC(O7)(C(C8CCC9(O8)CCCC(O9)C(C(=O)O3)C)O)C)CO)C)C)C)O
674677,384634,CC1=C2C(=O)C=C(NC2=NC=C1)C3=CC(=CC=C3)OC
674678,5468698,CC1=NC2=C(C=C1)C(=O)C=C(N2)C3=CC(=CC=C3)OC
674679,5468699,CC1=CC(=NC2=C1C(=O)C=C(N2)C3=CC(=CC=C3)OC)C
674681,384638,CC1=CC2=C(NC(=CC2=O)C3=CC=CC=C3OC)N=C1
674685,384642,CC1=C2C(=O)C=C(NC2=NC=C1)C3=CC=C(C=C3)OC
674686,384643,CC1=CC2=C(NC(=CC2=O)C3=CC=C(C=C3)OC)N=C1
674699,384653,CN(C)CCNCCCNC1=C2C(=NC3=CC=CC=C31)C=CC=C2[N+](=O)[O-].Cl
674701,384656,C1CC2=CC=CC=C2C3=C1CC4(CC5=C(C6=CC=CC=C6CC5)N=C4N3)C#N
674704,384659,CC(=CC(CC1=CC=CC=C1)S(=O)(=O)C2=NC3=CC=CC=C3S2)C
674706,384661,C1=CC=C(C=C1)C(CS(=O)(=O)C2=NC3=CC=CC=C3S2)Cl
674707,384662,C1CC2=C(C1)C(=O)C3C4C(C2O3)COC4=O
674712,384667,C1=CC=C(C=C1)[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=C(C(=CC5=CC(=C(C=C5)Cl)Cl)C(=O)C(=C4[O-])[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)[O-]
674714,5466099,CC1=CC2=C(C=C1)OCCC(=NNC3=CC=C(C=C3)OC)C2=O
674715,5466100,CC1=CC2=C(C=C1C)OCCC(=NNC3=CC=C(C=C3)F)C2=O
674720,384675,C1=CC=C(C(=C1)C(=O)C2=CC3=C(C=C2)OC(=O)N3CC(=O)C4=CC=C(C=C4)[N+](=O)[O-])Cl
674721,384676,C1=CC=C(C=C1)C(=O)CN2C3=C(C=CC(=C3)C(=O)C4=CC(=CC=C4)Cl)OC2=O
674908,6157056,COC1=CC(=CC2=C1OC(C2C(=O)OC)C3=CC(=C(C=C3)O)OC)C=CC(=O)OC
674996,6157056,COC1=CC(=CC2=C1OC(C2C(=O)OC)C3=CC(=C(C=C3)O)OC)C=CC(=O)OC
687453,6157056,COC1=CC(=CC2=C1OC(C2C(=O)OC)C3=CC(=C(C=C3)O)OC)C=CC(=O)OC
674909,4639677,COC1=C(C=C(C=C1)C2C(C3=C(O2)C(=CC(=C3)CCCO)OC)CO)OC
674912,703028,COC(=O)C=C1C(=O)C=C(O1)C2=CC=CC=C2
674913,5468708,CC1=C(OC(=CC(=O)OC)C1=O)C2=CC=CC=C2
674915,5468710,C1=CC=C(C=C1)C2=C(C(=O)C(=CC(=O)C3=CC=C(C=C3)Br)O2)Br
674916,1550413,C1=CC=C(C=C1)C2=CC(=O)C(=CC(=O)C3=CC=C(C=C3)Cl)O2
674917,5468711,CC1=CC=C(C=C1)C2=CC(=O)C(=CC(=O)C3=CC=C(C=C3)Cl)O2
674918,5468712,CC1=CC(=C(C=C1)C2=CC(=O)C(=CC(=O)OC)O2)C
674919,5468713,CC1=CC(=C(C=C1)C2=CC(=O)C(=CC(=O)C3=CC=C(C=C3)Br)O2)C
674920,1550412,C1=CC=C(C=C1)C2=CC(=O)C(=CC(=O)C3=CC=C(C=C3)Cl)O2
674930,6153376,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)NC2=CC=C(C=C2)OC)C)C
674934,384698,COC1=C(C(=CC=C1)OC)C2N(C(=NO2)C3=CC=CC=C3)C45CC6CC(C4)CC(C6)C5
674935,384699,C1C2CC3CC1CC(C2)(C3)N4C(ON=C4C5=CC=C(C=C5)[N+](=O)[O-])C6=CC=CC=C6
674937,384701,C1C2CC3CC1CC(C2)(C3)N4C(ON=C4C5=CC=C(C=C5)[N+](=O)[O-])C6=CC=C(C=C6)Cl
674938,384702,COC1=CC=CC=C1C2N(C(=NO2)C3=CC=C(C=C3)[N+](=O)[O-])C45CC6CC(C4)CC(C6)C5
674939,384703,C1C2CC3CC1CC(C2)(C3)N4C(ON=C4C5=CC=C(C=C5)[N+](=O)[O-])C6=CC=CC(=C6)C#N
674942,5887129,C1CC2=CC3=C(C=C2C1)C(=O)C(=CC4=CC=CC=C4C(=O)O)C3
674944,384708,C1CC2=C(C1)C=C(C=C2)CC3CC4=C(C3=O)C5=C(CCC5)C=C4
674946,5468714,C1CC2=C(C1)C=C(C=C2)C=C3CC4=C(C3=O)C=C5CCCC5=C4
674947,384711,C1CCC2=CC3=C(CC4(C3)CC5=C(C4)C(=C6CCCCC6=C5)C(=O)C(Br)Br)C=C2C1
674951,384715,C1CCC2=CC3=C(CC4(C3)CC5=C(C4)C=C6C(=C5)CCC6=O)C=C2C1
674955,384719,C1CCC2=C(C1)C=CC3=C2C(=O)C4(C3)CC5=CC=CC=C5C4=O
674956,384720,C1CCC2=C(C1)C=CC(=C2)CC3CC4=C(C3=O)C5=C(CCCC5)C=C4
674957,384721,CC(=O)C1=C2CCCC2=CC3=C1CC4(C3)CC5=CC6=C(CC=C6)C(=C5C4)C(=O)OC
674959,384723,COC(=O)C1(CC2=C(C1=O)C=C3CCCC3=C2)CC4=CC=CC=C4
674964,384728,C1CC2=CC3=C(CC4(C3)CC5=CC=CC=C5C4=O)C(=C2C1)C(=O)O
674966,384730,COC(=O)C1(CC2=C(C1=O)C=C3CCCC3=C2)CC4=CC5=C(CCC5)C=C4
674991,54599675,C[Si](C)(C1S(=O)(=O)OCCOS1(=O)=O)OCCS(=O)(=O)O.[Na+]
674993,384744,CC(=O)C1(S(=O)(=O)OCCOS1(=O)=O)CC2=CC=CC3=CC=CC=C32
674994,54602175,C1COS(=O)(=O)C(S(=O)(=O)O1)CCCS(=O)(=O)O.[Na+]
674995,384747,COC1=CC(=CC2=C1OC(C2C(=O)OC)C3=CC(=C(C=C3)O)OC)CCC(=O)OC
674998,6306752,COC1=C(C=C(C=C1)C2C(C3=C(O2)C(=CC(=C3)C=CC(=O)OC)OC)C(=O)OC)OC
675000,3776337,COC1=C(C=C(C=C1)C2C(C3=C(O2)C(=CC(=C3)CCC(=O)OC)OC)C(=O)OC)OC
675002,384749,COC1=C(C=C(C=C1)C2=C(C3=C(O2)C(=CC(=C3)CCC(=O)OC)OC)CO)OC
675003,5468717,COC(=O)C=CC1=CC2=C(C(=C1)O)OC(C2C(=O)OC)C3=CC(=C(C=C3)O)O
675004,384751,COC(=O)CCC1=CC2=C(C(=C1)O)OC(C2C(=O)OC)C3=CC(=C(C=C3)O)O
675006,5468718,COC(=O)C=CC1=CC2=C(C=C1)OC(C2C(=O)OC)C3=CC=C(C=C3)O
675010,5468719,CC(=CC(=O)C(C(=CCCC(=CCC1=CC(=C(C=C1O)CC(=O)OC)O)C)C)O)C
675012,384758,CC1C2=C(C=CC(=C2CC3N1C(=O)C4CC5=C(C=CC(=C5C(N4C3C#N)C)OC)OC)OC)OC
675186,3000926,CC1=C(C=CO1)C(=S)NC2=CC(=C(C=C2)Cl)OCC=C(C)C
675187,3000927,CC1=C(C=CS1)C(=S)NC2=CC(=C(C=C2)Cl)OCC=C(C)C
675206,384770,CCOC(=O)C(C(F)(F)F)(NC(=O)CC(C)C)N1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F
675211,384775,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C(C(=O)OCC)(C(F)(F)F)NC(=O)C4=CC=CC=C4)F)C(=O)O
675212,384776,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C(C(=O)OCC)(C(F)(F)F)NC(=O)OCC)F)C(=O)O
675213,384777,CCOC(=O)C(C(F)(F)F)(NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CC=N2)NC(=O)OCC
675214,384778,CCOC(=O)C(C(F)(F)F)(NC1=CC=C(C=C1)S(=O)(=O)NC2=NC(=CC(=N2)C)C)NC(=O)OCC
675215,384779,CC1=NNC(=O)N1C2CC2
675220,5910554,CC1=NNC(=O)N1N=CC2=CC=CC=C2
675223,9571512,C1=CC=C(C=C1)C2=NNC(=O)N2N=CC3=CC=C(C=C3)[N+](=O)[O-]
675248,384792,C1CCC(=O)C(=C(I)I)C1
675249,384793,CCN(CCCl)C1=CC(=CC(=C1)NC(=O)C23CCC(CC2)(CC3)C(=O)NC4=CC(=CC(=C4)CN(C)C)N(CC)CCCl)CN(C)C.Cl
675250,384795,CCN(CCCl)C1=CC(=CC(=C1)NC(=O)C2=CC(=NN2C)C(=O)NC3=CC(=CC(=C3)CN(C)C)N(CC)CCCl)CN(C)C.Cl
675251,384797,CCN(CCCl)C1=CC(=CC(=C1)NC(=O)C2=CC=C(C=C2)C(=O)NC3=CC(=CC=C3)N(CCCl)NN)CN(C)C.Cl
675252,384799,CCN(CCCl)C1=CC(=CC(=C1)NC(=O)C2=CC=C(C=C2)C(=O)NC3=CC=CC(=C3)CN(C)C)CN(C)C.Cl
675253,384801,CCN(CCCl)C1=CC(=CC(=C1)NC(=O)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3)CN(C)C.Cl
675254,384803,CCN(CCCl)C1=CC=CC(=C1)NC(=O)C2=CC=C(C=C2)C(=O)NC3=CC=CC(=C3)CN(C)C.Cl
675255,384805,CCN(CCCl)C1=CC=C(C=C1)NC(=O)C2=CC(=CC(=C2)C(=O)NCCN(C)C)C(=O)NC3=CC=C(C=C3)N(CC)CCCl.Cl
675256,384807,CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N=C(N5)C6=CC=C(C=C6)N(C)CCCl.Cl
675257,384809,CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N=C(N5)CCCC6=CC=C(C=C6)N(CCCl)CCCl.Cl
675263,384813,C1C2CC3=C(C2C4C1CC5=C4C(=NN=C5C6=CC=CC=N6)C7=CC=CC=N7)C(=NN=C3C8=CC=CC=N8)C9=CC=CC=N9
675266,54608857,CC=CC=CC=CC(C(C)C(CCC(C)C1C(C=CC(=O)O1)C)OP(=O)(O)O)O.[Na+]
675271,384819,CC(=O)NC1=CC=C(C=C1)C2N3C(=NC4=CC=CC=C43)CS2
675272,384820,CC(=O)OC1=CC=C(C=C1)C2N3C(=NC4=CC=CC=C43)CS2
675278,135420622,C12=C(NC(=O)N=C1SN=N2)N
675353,384835,CS(=O)(=O)N1CC(C2=C1C=C(C=C2)O)CCl
675362,384844,CC1C(C2=CC3=C(C=C2OC1NCCC4=CC=CC=C4)OCO3)C5=CC(=C(C(=C5)OC)OC)OC
675363,384845,CC1C(C2=CC3=C(C=C2OC1NCC4=CC=CC=C4)OCO3)C5=CC(=C(C(=C5)OC)OC)OC
675364,384846,CC1C(C2=CC3=C(C=C2OC1N4CCNCC4)OCO3)C5=CC(=C(C(=C5)OC)OC)OC
675365,384847,CC1C(C2=CC3=C(C=C2OC1NC4CCCCC4)OCO3)C5=CC(=C(C(=C5)OC)OC)OC
675366,384848,CC1C(C2=CC3=C(C=C2OC1NC4=CC=CC=C4OC)OCO3)C5=CC(=C(C(=C5)OC)OC)OC
675367,384849,CC1C(C2=CC3=C(C=C2OC1NC4=CC=C(C=C4)C(=O)O)OCO3)C5=CC(=C(C(=C5)OC)OC)OC
675368,384850,CCOC(=O)C1=CC=C(C=C1)NC2C(C(C3=CC4=C(C=C3O2)OCO4)C5=CC(=C(C(=C5)OC)OC)OC)C
675369,384851,COC1=C(C=CC(=C1)C2C3=CC4=C(C=C3OC5=C2C(=O)OC5)OCO4)O
675370,384852,CC(=O)OC1=C(C=C(C=C1)C2C3=CC4=C(C=C3OC5=C2C(=O)OC5)OCO4)OC
675371,9571513,CC(=O)C1=CC=CC1=NNC2=CC=CC=C2
675462,384866,C1=CC=C2C(=C1)C(=O)C3=NC4=CC=CC=C4C(N23)(C(=O)O)O
675474,384878,COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C(=C3)OC)OC)OC)OC
675475,384879,COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC=C(C=C3)Br)OC
675476,384880,COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=CC=C3)Br)OC
675477,384881,C1CN2C(=NC3=CC=CC=C3C2=O)C4=C1C5=C(N4)C=CC(=C5)Br
675554,384882,CC1(CCCC2(C1C(=O)C3C(C2CO)(O3)C)C)C
675562,384887,CC1CC(C2(C(C13CC(OC3=O)C4=COC=C4)CCC(C25CO5)O)COC(=O)C)OC(=O)C
675564,384889,CC1CC(C23COC(=O)C1(C2CCC(C34CO4)O)CC(C5=COC=C5)O)OC(=O)C
675574,384892,CCN(CC)CCN1C(=O)C2=CC=CC=C2N3C1=NC4=C3C(=O)N(C(=O)N4C)C
675576,384894,CCN(CC)CCCN1C(=O)C2=CC=CC=C2N3C1=NC4=C3C(=O)N(C(=O)N4C)C
675587,3838042,C1=CC=C2C(=C1)NC3=C(S2)C=C(C=C3)[N+](=O)[O-]
675588,384900,C1=CC=C2C(=C1)N(C3=C(S2)C=C(C=C3)[N+](=O)[O-])CCCCCl
675593,384902,CCCN(CCC)C(=S)SC1=NC(=NC(=C1[N+](=O)[O-])N2CCN(CC2)C3=C(C(=NC(=N3)C)SC(=S)N(CCC)CCC)[N+](=O)[O-])C
675766,384942,C1C(=NN2C(=O)C3=C(N=C2S1)SC(=C3)C4=CC=CC=C4)C5=CC=CC=C5
675769,384945,COC1=CC=C(C=C1)C2=NN3C(=O)C4=C(N=C3SC2)SC(=C4)C5=CC=CC=C5
675771,384947,C1=CC=C2C(=C1)N=C(C(=N2)NC3=CC=C(C=C3)C(=O)O)C4=CC=CS4
675772,384948,CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)NC2=CN=C3C=C(C=CC3=N2)C(F)(F)F
675774,384950,COC1=CC(=CC(=C1OC)OC)OC2=NC3=C(C=C(C=C3)C(F)(F)F)N=C2C4=CC=CC=C4
675779,384955,COC1=CC(=CC(=C1OC)OC)CNC2=NC3=CC=CC=C3N=C2C4=CC=CS4
675783,384959,COC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N=C2C4=CC=CS4
675799,5466102,C1C2CC3CC1CC(C2)(C3)C4=CSC(=N4)NC(=O)C5=CC6=C(C=C(C=C6)O)OC5=O
675801,384971,C=CCC1=CC=CC2=C1OC(=O)C(=C2)C(=O)NC3=NC(=CS3)C45CC6CC(C4)CC(C6)C5
675808,54680431,CN1C2=CC=CC=C2C(=C(C1=O)C3=CC=CC=C3)O
675819,384992,C1CN2C3=C(C=C(C=C3)[N+](=O)[O-])C(=O)C2=CC4=CC=CC=C41
675820,384993,C1CN2C3=CC=CC=C3C(=O)C2=CC4=CC=CC=C41
675823,384996,C1=CC=C(C(=C1)CN2C3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2)Cl
675863,385010,CCN(CC)C(=S)SC1C(=O)NC(=O)NC1=O
675864,135489792,C1=CC2=C(N=C1)SC3=C2N=NNC3=O
675865,385012,C1=NC2=C(C(=N1)N)SN=C2C3C(C(C(O3)CO)O)O
675868,385014,CC1=C(C(C(=C(N1)CF)C(=O)OC)C2=CC=CC3=C2OC4=CC=CC=C4C3=O)C(=O)OC
675880,3005134,CCOC(=O)C(=C(N)N1CCCC1)C(=S)NC2=CC=CC=C2
675961,385040,CCOC(=O)CN1C(=O)C2=C(S1)N=CC(=C2)[N+](=O)[O-]
675963,385042,COC1=C(C=CC=C1C(=O)NCCN(CCNC(=O)C2=CC=CC(=C2OC)C3=C(C(=CC=C3)C(=O)O)OC)CCNC(=O)C4=CC=CC(=C4OC)C5=C(C(=CC=C5)C(=O)O)OC)C6=C(C(=CC=C6)C(=O)O)OC
675967,385046,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C4=C(C5=CC=CC=C5N=C4C=C3)N
675984,385055,C1COCCN1CCNC(=O)C2=CN3C(=N2)C=CC4=C3C(=O)C5=CC=CC=C5S4
675985,385056,C1CCN(C1)CCNC(=O)C2=CN3C(=N2)C=CC4=C3C(=O)C5=CC=CC=C5S4
675986,385057,CCN(CC)CCNC(=O)C1=CN2C(=N1)C=CC3=C2C(=O)C4=CC=CC=C4S3
675988,385059,CN(C)CCCNC(=O)C1=CN2C(=N1)C=CC3=C2C(=O)C4=CC=CC=C4S3
675989,385060,C12=C(N=C(N=C1Cl)Cl)SC(=S)S2
675992,54611288,C1=CC=C(C=C1)[I+]C2=CC(=C(C=C2)O)O.Br
675994,385068,COC1=CC2=C(C=C1)NC3=C2CC(=O)NC4=CC=CC=C43
675995,385069,CC1=CC2=C(C=C1)NC3=C2CC(=O)NC4=CC=CC=C43
675996,385070,C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)F
676000,385071,C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)CCl
676002,5459269,CN1CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)O)OC4=C5CC6C7=CC(=C(C=C7CC(C5=CC(=C4OC)OC)N6C)OC)O)OC
676006,385077,COCCN(C1CCC(=O)C2=C1C3=CC=CC=C3N2)C(=O)C4=CC=CC=C4
676007,385078,CC(=O)N(CC(OC)OC)C1CCC2(C3=C1C4=CC=CC=C4N3)SCCS2
676008,385079,COC(CN(C1CCC2(C3=C1C4=CC=CC=C4N3)SCCS2)C(=O)C5=CC=CC=C5)OC
676028,385093,C1=CC=C2C(=C1)C(=O)C3=C(O2)C4=C(C=C3)N=CC=C4
676029,385094,CC1=C2C(=CC3=C1C(=O)C4=CC=CC=C4O3)C=CC=N2
676032,385097,CN1C(=O)C2=C(N=C3C(=[N+]2[O-])C(=O)N(C(=O)N3COC)C)N(C1=O)COC
676033,385098,C1=CN2C(=C(C(=O)NC2=N1)Br)Cl
676143,6519025,CN(C1=NCCN1)N=CC2=CC3=CC=CC=C3C=C2.I
676145,6519027,CN(C1=NCCCCN1)N=CC2=CC3=CC=CC=C3C=C2.I
676146,9556208,C1CN=C(N1)NN=CC2=CC3=CC=CC=C3C=C2.I
676179,385175,COC1=C(C=CC(=C1)CCNC2=CC(=O)C3=C(C2=O)NC=N3)O
676180,385176,C1=CC=C2C(=C1)C=CC=C2C3=CC(=O)C4=C(N3)N=CC=C4
676181,385177,CC1=C2C(=O)C=C(NC2=NC=C1)C3=CC=CC4=CC=CC=C43
676183,5468780,CC1=NC2=C(C=C1)C(=O)C=C(N2)C3=CC=CC4=CC=CC=C43
676184,5468781,CC1=CC(=NC2=C1C(=O)C=C(N2)C3=CC=CC4=CC=CC=C43)C
676185,385181,CC1=CC(=CC=C1)C2=CC(=O)C3=C(N2)N=CC=C3
676186,385182,CC1=CC(=CC=C1)C2=CC(=O)C3=C(C=CN=C3N2)C
676187,385183,CC1=CC(=CC=C1)C2=CC(=O)C3=C(N2)N=CC(=C3)C
676188,5468782,CC1=CC(=CC=C1)C2=CC(=O)C3=C(N2)N=C(C=C3)C
676189,5468783,CC1=CC(=CC=C1)C2=CC(=O)C3=C(N2)N=C(C=C3C)C
676190,385186,CC1=CC2=C(NC(=CC2=O)C3=CC(=CC=C3)F)N=C1
