NSC,CID
784604,155817176
784694,155808727
784697,155810440
784698,155814955
784700,3860640
784722,9810709
784743,155814995
784812,122521780
784814,122521721
784815,25168990
784817,66575373
784818,121416169
784856,57389999
784874,9826264
784928,122195227
784929,122195228
784961,155815161
784983,134150356
785004,71715374
785025,155557471
785026,155805472
785117,58507717
785142,479931
785224,118245695
785225,145992177
785285,50899605
785286,76336682
785287,155816782
785288,76318546
785294,122181881
785295,122181880
785296,122181883
785297,72375670
785299,90241673
785304,91535337
785305,121225977
785306,44247727
785345,73425805
785346,91667931
785352,124511146
785364,15312306
785367,44337542
785386,91973763
785389,155812230
785401,121424047
785453,9927763
785454,155809431
785455,21850172
785507,155816838
785510,155810743
785527,46212391
785541,155816457
785543,155813655
785570,46188928
785589,118362864
785590,155808936
785594,155807382
785615,155813235
785623,155806998
785628,155810361
785657,11242315
785682,155807103
785685,155813893
785690,155810393
785901,126718383
785965,130205677
785966,130205628
785967,130205802
786054,130467642
786055,130467363
786057,130467603
786078,145987937
786079,145983691
786080,145982150
786094,71543088
786095,137651044
786096,137653815
786098,71618220
786099,76685059
786106,155812056
786110,155811976
786111,155810458
786113,155816570
786114,155814838
786138,155811656
786144,155810655
786147,177936
786148,73672535
786959,86287635
787025,71599640
787026,78320750
787027,72703790
787039,91667931
787047,10369242
787048,49847690
787092,155816496
787104,121416165
787105,121416194
787108,121416190
787137,68947304
787217,155817188
787221,155807101
787230,56963908
787231,53344791
787232,53346432
787236,155814804
787237,135236611
787238,135236945
787239,155811810
787247,155805722
787248,127044425
787250,127044246
787252,9934347
787278,71811294
787282,150172046
787302,137661166
787303,137656446
787304,137639745
787305,137645346
787306,137643195
787326,56941241
787450,155816534
787457,68165256
787490,145420445
787491,145420425
787533,155810394
787534,155815631
787535,155811732
787536,155810133
787537,155807293
787539,155807861
787553,155807173
787554,155805989
787555,155813283
787583,121416213
787771,155809188
787772,155815220
787774,155809091
787780,46236925
787794,5857314
787798,5857314
787807,155811874
787809,155816601
787813,155810237
787814,155816757
787817,155807408
787832,155816918
787834,124081114
787835,155816731
787846,49803313
787852,155814126
787853,155810515
787854,49803313
787867,121390727
787877,155815135
787880,67448186
787956,40947291
787957,155815407
787960,992586
787962,5278396
787975,73353575
787977,136219283
787978,71817796
787979,155534977
787980,138105941
787982,155807193
788054,155812016
788065,134137948
788066,134140942
788069,155814996
788104,78322573
788105,155814815
788110,117990580
788121,78209992
788186,11387605
788200,155805584
788201,117608417
788203,25212148
788320,155816465
788321,155815098
788324,155805810
788351,155812000
788353,155810199
788356,155807270
788365,91668194
788432,118980215
788433,118980605
788434,118980660
788435,135205141
788436,135278550
788437,155813572
788512,155808842
788586,155813640
788604,155809044
788605,155815100
788638,137630808
788646,155809231
788649,155811983
788650,123514549
788710,155813335
788725,155813368
788794,90411536
788805,155812073
788806,155811914
788807,155812177
788811,155807360
788815,155816524
788816,155811678
788817,155815256
788818,155810771
788819,155812520
788820,155808914
788821,91667526
788822,13486522
788870,135260648
788899,155816438
788900,10331844
788907,155805911
788908,71467516
788909,129886342
788910,132545057
788911,46185647
788912,134153076
788913,132545055
788914,155816406
788915,155815196
788966,155807295
788999,155813221
789000,155807078
789001,155810547
789012,155812269
789013,155815316
789041,46898058
789042,11960271
789043,92044400
789044,73386882
789099,92044379
789115,155816514
789120,155807549
789149,121416206
789150,121416263
789178,155807301
789194,155812167
789195,155812561
789210,155814799
789224,11656753
789237,155811986
789274,72725385
789276,155807499
789277,155815327
789278,155808802
789279,155810791
789291,137634255
789518,56839171
789520,72943679
789521,3100887
789549,137644721
789550,137638583
789551,146445413
789552,137637372
789553,137650951
789554,137651075
789645,145284742
789646,155805703
789684,155810449
789694,155806935
789696,155812213
789703,16446482
789722,25167017
789741,155808669
789742,155813641
789744,134156514
789766,155814813
789793,67120426
789794,69038102
789796,126718388
789797,3152990
789800,122521731
789801,122521420
789803,122521601
789804,122521613
789805,122521768
789806,122521769
789852,126601193
789871,155813854
789880,121427548
789881,121427549
789925,72165228
789941,155807927
789944,155816671
789947,133561
789948,54680304
789949,155807092
789968,57519748
789969,5169
790009,155807640
790031,155816907
790090,3538133
790091,155805418
790093,155806996
790102,155816802
790110,155814958
790130,122521416
790131,122521572
790132,122521772
790133,122521693
790134,122521451
790135,122521807
790136,122521801
790137,122521802
790138,134494134
790139,44195319
790144,155808623
790148,155813693
790429,126718386
790430,126718434
790431,126718387
790434,137645128
790435,137659653
790458,137630755
790459,137628967
790460,137630537
790461,134143455
790462,134151781
790463,132547208
790464,132547210
790465,134150622
790466,132547216
790485,58506728
790508,155809464
790509,137638718
790510,137652438
790511,137635992
790512,137639878
790513,137635101
790514,137652086
790515,137653301
790516,137660083
790517,137646143
790562,155811853
790632,155812553
790633,155810099
790634,155816617
790649,155815173
790650,155805851
790651,71735316
790652,117827472
790653,155814943
790654,137636936
790659,137659399
790660,137635078
790661,137661964
790663,155514954
790668,155812256
790669,132607308
790671,137651802
790865,91668547
790901,155816972
790909,150859968
790910,45487201
790949,155814187
790965,155816557
790966,153370949
790970,137321157
790974,122521423
790975,90304707
790976,122521770
790978,122521380
790980,142741067
790981,155811002
790982,122521854
790983,122521849
790988,5759702
790989,6140198
790990,46500813
791000,155811679
791001,155816820
791021,137272841
791022,145953684
791023,145957190
791024,44180156
791047,155813314
791048,155807117
791049,155813412
791050,155815472
791052,155811906
791053,155816363
791055,155808713
791059,25181472
791068,155811783
791077,155814945
791093,71609264
791095,86729701
791097,86729708
791100,134157006
791101,91667600
791102,134147192
791103,134157887
791106,132547213
791107,132547212
791114,155812043
791128,155813232
791131,155805720
791134,45487226
791135,130321838
791136,130321895
791140,155808852
791142,155812136
791143,155816424
791144,155807124
791145,155805748
791146,155815367
791147,155807364
791151,155805524
791152,155813359
791156,155807531
791163,58266779
791164,71226662
791172,121352660
791202,155815283
791210,137640528
791211,137656579
791226,16123056
791227,56599306
791228,155805563
791252,145991017
791253,145986100
791254,145985647
791255,145992700
791256,145993961
791267,155817200
791268,155808641
791275,155813345
791328,53262401
791345,121352729
791346,155806940
791347,155808585
791348,155805712
791349,155815392
791452,122521433
791456,142601564
791458,155814192
791459,142601543
791460,122521717
791465,127028334
791468,1025256
791469,155808989
791470,23888893
791484,134149334
791485,132547215
791486,132547209
791488,134155213
791489,132547217
791492,134155123
791495,73603034
791496,52918385
791511,49965881
791513,155807213
791526,155817223
791529,155815170
791538,155805938
791540,155813253
791547,155808552
791561,155805836
791577,141437014
791579,153528580
791580,153528601
791616,155809053
791638,155813626
791639,155810315
791648,118704759
791682,155811884
791686,155810296
791687,155810169
791692,118480924
791765,140870782
791771,155806014
791772,146878718
791773,155807470
791774,155816530
791776,155813811
791785,153970
791789,155805777
791792,11542188
791840,155807188
791856,145947993
791858,145946560
791860,155811915
791871,10788645
791945,51349915
791946,44538571
791947,52914800
791966,58486178
791967,53252276
791968,53252276
792733,102004343
792769,155807435
792784,155814127
792786,155816663
792789,121230984
792790,155806309
792792,155816572
792793,155810198
792796,155805717
792797,155807381
792798,155807449
792810,142749657
792813,155811795
792847,89499684
792848,54758501
792850,5755161
792852,25685798
792853,92970773
792854,155816923
792898,155816347
792955,67376285
792956,118502708
792957,155811936
792959,155809212
792961,155808722
792970,117779453
792971,58298316
792974,155808551
792975,155518624
792987,57384863
792996,67541698
793099,135339964
793103,71600087
793122,155813392
793129,142601606
793130,142601549
793131,155808736
793132,155805659
793136,155808561
793137,155805538
793138,155810160
793139,134138143
793140,134153837
793141,134155119
793142,155815196
793144,155812024
793145,155813772
793146,155808560
793147,155805825
793148,11619093
793149,118191391
793150,56960363
793151,58298318
793309,121390679
793311,155814964
793316,155811786
793323,89670173
793324,70817911
793453,145949637
793457,145950775
793460,145957984
793461,145953630
793589,155816712
793593,56883153
793595,1095929
793639,78738025
793640,155813536
793641,155814999
793642,155815337
793647,155811882
793677,71736582
793679,57616470
793693,145981055
793694,118636125
793695,145982185
793707,155816668
793724,9577124
793726,72165232
793836,155815238
793969,155812326
793973,155816728
794093,130467655
794094,130467373
794095,130467314
794097,155810493
794109,44814409
794112,155811000
794114,155808719
794118,155816387
794120,155807343
794171,71735311
794172,117827473
794173,71735315
794182,155815305
794184,155805758
794196,155812517
794209,127050246
794221,155813588
794222,155812243
794223,155812029
794224,155812109
794225,155814878
794226,155813775
794232,137502065
794233,137502157
794442,122412735
794443,86345880
794455,65069
794456,135741596
794457,135552954
794481,155810373
794483,155807445
794499,118245680
794500,118245681
794502,137651028
794504,118245685
794506,118245683
794507,118245682
794557,155809112
794584,150540233
794589,122632882
794590,135905473
794596,137650407
794634,155815074
794636,155807485
794639,35494269
794646,11858109
794655,155810447
794658,155814836
794671,637858
794677,155386678
794678,155386679
794698,155807618
794717,11303989
794718,155805966
794719,155806074
794720,155815621
794723,11792852
794843,155808716
794920,155812149
794946,155812139
794947,67818301
795014,155811886
795015,155813573
795055,155810671
795067,91933883
795068,155812132
795124,155810157
795134,155809195
795135,15760733
795136,127042965
795137,70287067
795140,127042931
795142,89808643
795174,155809176
795178,155808804
795194,138991772
795213,155808793
795222,155807235
795241,155811774
795287,137950762
795292,155811933
795311,155805628
795315,155807530
795316,155811991
795337,155809018
795379,155810732
795384,70798655
795432,155807406
795433,155815225
795434,155813244
795435,155808963
795440,155811998
795464,155808632
795489,155815030
795502,142506189
795666,122515581
795754,155807276
795777,9860098
795846,155812179
795902,135339968
795903,137350559
795935,155815055
795957,155810618
795959,155815103
795960,155808679
795961,155813438
795962,155813553
795963,155807055
795964,142601592
795965,155810520
796020,155817181
796023,24135362
796024,24053470
796026,155813416
796054,155807039
796113,155815685
796114,155805975
796173,155808696
796178,155811747
796216,2762683
796237,155806999
796238,155805853
796302,155386698
796304,101904648
796317,155810288
796318,155816723
796319,155813820
796412,145981655
796472,155807563
796476,155806305
797011,155815354
797081,155514128
797172,71565985
797191,155808738
797221,155806292
797251,155811844
797349,155816469
797352,139558701
797353,137700029
797360,155810590
797381,155816510
797394,11655576
797419,107613202
797420,5719419
797462,155812107
797519,155816452
797533,155810297
797537,155816415
797552,155809217
797554,155809424
797555,155805829
797556,155805381
797557,155815172
797558,155810268
797559,155806042
797583,155816579
797584,155805574
797585,155815072
797586,155810677
797587,155812565
797623,73892806
797650,155813363
797653,44601455
797676,155810225
797694,155813548
797698,155810497
797715,155807337
797734,155806021
797755,155811911
797756,155813437
