"","SMILES"
"794507","C[C@@]12CC\C=C(\COC(=O)c3ccc(Cl)nc3)/CC[C@@H]4[C@H](OC(=O)C4=C)[C@@H]1O2"
"794521","CC(=O)O[C@@]29C[O+]([Cu]OCC1OC(O)C(O)C(O)C1O)[C@@H]2C[C@H](O[Cu]OCC3OC(O)C(O)C(O)C3O)[C@@]8(C)C(=O)C(OC(C)O[Cu]Cl)C%10=C(C)[C@@H](OC(O[Cu]Cl)[C@H](O[Cu]Cl)[C@H](c4ccccc4)N(C(=O)c5ccccc5)[Cu](Cl)OCC6OC(O)C(O)C(O)C6O)C[C@@](O[Cu]Cl)([C@@H](OC(=O)c7ccccc7)[C@@H]89)C%10(C)C"
"794557","CCCCCn1ncc(n1)c2c(O)c(O)cc3c(O)c(c(C)cc23)c4c(C)cc5c(c(O)c(O)cc5c4O)c6cnn(CCCCC)n6"
"794584","CN(CCN(C)C(=O)OC(C)(C)C)C(=O)O[C@@H]1C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C[C@@]1(C)CO"
"794589","CCc1cccc(CC)c1NC(=O)c2ccn3c2CCc4cnc(Nc5ccc(cc5OC)N6CCN(C)CC6)nc34"
"794590","COc1c(OC[C@H](O)CN2CCOCC2)ccc3C4=NCCN4C(=Nc13)NC(=O)c5cccnc5C"
"794596","COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccc(CN5CCOCC5)c(c4)C(F)(F)F)c6ccccc36)c2cc1OC"
"794634","CC(C)(C)OC(=O)N1CC(Cn2cc(c3c(Cl)ncnc23)C(F)(F)F)C1"
"794636","OCc1c(O)ccc2C(=O)C(=COc12)c3ccc4OCOc4c3"
"794639","CCn1cc(\C=C\2/Oc3cc(OCC#N)ccc3C2=O)c4cc(OC)ccc14"
"794646","COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Nc5ccc(F)cc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6"
"794655","NC1=C(C#N)C(C2=CC(=O)Oc3ccc(Cl)cc23)c4ccc5ccccc5c4O1"
"794658","Cc1ccc2C(=CC(=O)Oc2c1)C3C(=C(N)Oc4cc5ccccc5cc34)C#N"
"794671","COc1cc(\C=C\C(=O)N2CCC=CC2=O)cc(OC)c1OC"
"794677","Nc1n[nH]c2cccc(C#Cc3cccc(NC(=O)c4cccc(c4)C(F)(F)F)c3)c12"
"794678","CCN1CCN(Cc2ccc(NC(=O)c3cccc(c3)C#Cc4cccc5[nH]nc(N)c45)cc2C(F)(F)F)CC1"
"794698","COC(=O)\C=C\c1cc(OC(=O)C)c2OC(C(C(=O)OC)c2c1)c3ccc(OC(=O)C)c(OC(=O)C)c3"
"794717","COc1ccc(cc1OC(=O)CCl)C(=O)c2cc(OC)c(OC)c(OC)c2"
"794718","COc1ccc(cc1OC(=O)CCl)C(=S)c2cc(OC)c(OC)c(OC)c2"
"794719","COc1ccc(cc1OC(=O)C(Cl)(Cl)Cl)C(=O)c2cc(OC)c(OC)c(OC)c2"
"794720","COc1ccc(cc1OC(=O)CCl)C(=O)c2cc(OC)c(C)c(OC)c2"
"794723","COc1ccc(cc1OC(=O)C)C(=O)c2cc(OC)c(OC)c(OC)c2"
"794843","COc1cc(cc(OC)c1OC)C2CC(=NN2c3cc(Cl)cc(Cl)c3)c4ccc(Nc5nc(NCCO)nc(NCCO)n5)cc4"
"794920","Fc1ccc(CSC2=N\C(=C\c3cccc(OCc4ccc(Cl)cc4)c3)\C(=O)N2)cc1"
"794946","CCN1CCC[C@H]1c2cc(O)c3C(=O)C4=C(O)[C@@]5(O)[C@@H](C[C@@H]4Cc3c2OC)[C@H](N)C(=C(C(=O)N)C5=O)O"
"794947","CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(Cl)c(CN5CCc6ccccc6C5)cc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N"
"795014","COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)c(c4)C(F)(F)F)c(Cl)c3)ncnc2cc1OCCCN5CCN(C)CC5"
"795015","CN1C(=O)c2cc(Cl)nc3c(NC(=O)c4cccc(Cl)c4)c(Cl)c(NC(=O)c5cccc(Cl)c5)c1c23"
"795055","Fc1cccc(c1)C2=Cc3cc(F)ccc3C(=O)N2"
"795067","C[C@H](NC(=O)c1c(N)nn2cccnc12)C3=Cc4cccc(C#Cc5cnn(C)c5)c4C(=O)N3c6ccccc6"
"795068","Cc1ccc(cc1)c2csc(\N=C\3/C(=O)Nc4ccccc34)n2"
"795124","CC(O)c1cc2c(N)c(sc2nc1C)C(=O)Nc3cccc(Cl)c3C"
"795134","OC(=O)COc1ccc2C(=O)c3sc4C(=O)c5ccccc5C(=O)c4c3C(=O)c2c1"
"795135","O=C1C(=O)c2c(nc3ncccn23)c4ccccc14"
"795136","FC(F)(F)c1ccc2nc3c4ccccc4C(=O)C(=O)c3n2c1"
"795137","Nc1ccc2c(c1)C(=O)C(=O)c3c2nc4ccccn34"
"795140","COc1ccc2nc3c4ccccc4C(=O)C(=O)c3n2c1"
"795142","NC(=O)c1cccc2c(N[C@H](CN3CCC3)c4ccc(Cl)c(c4)C(F)(F)F)ncnc12"
"795174","Cc1nccc2c3ccc(OCc4cn(nn4)c5ccc(Cl)cc5)cc3n(CCCc6ccccc6)c12"
"795178","CCCCn1c2cc(OCc3cn(nn3)c4ccc(Cl)cc4)ccc2c5ccnc(C)c15"
"795194","Clc1cccc(c1)c2c[nH]c3c4C(=O)NCc4ccc23"
"795213","Fc1ccc(cc1)c2nc(N\N=C\c3c[nH]c4ccccc34)nc(N5CCOCC5)c2C#N"
"795222","Cc1ccn2c3C(=O)c4ccccc4C(=O)c3c(C(=O)O)c2c1"
"795241","CCOC(=O)C1CCN(CC1)S(=O)(=O)\N=C/2\NC(=O)NC2=C(Cl)Cl"
"795287","COC(=O)c1nc(oc1S(=O)(=O)n2nc(C)cc2N)c3ccccc3"
"795292","COc1ccc(NC(=O)[C@@H]2CCCN2C(=O)OC\C\3=C\CC[C@@]4(C)O[C@H]4[C@H]5OC(=O)C(=C)[C@@H]5CC3)c(O)c1C(=O)N"
"795311","CCCn1cc(\C=N/N=C\2/C(=O)Nc3ccc(C)cc23)c4ccccc14"
"795315","COc1cc(cc2O[C@H]3[C@@](C)(CC[C@@H](O)C3(C)C)Cc12)C(=O)Nc4cc(OC)c5ccn(C)c5c4"
"795316","COc1cc(NC(=O)c2cc(OC)c3ccn(C)c3c2)cc4O[C@H]5[C@@](C)(CC[C@@H](O)C5(C)C)Cc14"
"795337","COc1ccc2NC(=O)C3(C(=C(Nc4c3c(nn4c5ccccc5)c6ccccc6)c7ccccc7)C#N)c2c1"
"795379","COc1ccc(cc1)c2cn3ccnc3c(n2)c4ccc5ncn(C6CCCCC6)c5c4"
"795384","Nc1oc2ccc(cc2n1)c3ccc4ncc(C(=O)N5CCOCC5)n4c3"
"795432","COc1ccc(\C=C(\C(=O)N2CCCCC2)/c3cc(OC)c(OC)c(OC)c3)cc1"
"795433","COc1ccc(\C=C(\C(=O)N2CCCC2)/c3cc(OC)c(OC)c(OC)c3)cc1N"
"795434","COc1ccc(\C=C(\C(=O)N2CCN(CC2)c3ccc(C)cc3)/c4cc(OC)c(OC)c(OC)c4)cc1N"
"795435","[O-][N+](=O)c1ccc(CN2C(=O)\C(=C/C(=O)c3ccc(OCCN4CCCCC4)cc3)\c5ccccc25)cc1"
"795440","[2H]c1nc(Nc2cc(NC(=O)C=C)c(cc2OC)N(C)CCN(C)C)nc(c1[2H])c3cn(c4ccccc34)C([2H])([2H])[2H]"
"795464","Cc1cc2c(c(O)c(O)cc2c(O)c1c3c(C)cc4c(c(O)c(O)cc4c3O)c5nc6ccccc6[nH]5)c7nc8ccccc8[nH]7"
"795489","CCC1=C(C)c2ccc(OCC(=O)N\N=C/3\C(=O)Nc4ccccc34)c(C)c2OC1=O"
"795502","CC[C@H](Nc1ncnc2[nH]cnc12)C3=Nc4cccc(NCc5ccc(cc5)C(=O)NO)c4C(=O)N3c6ccccc6"
"795666","CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)C1CC(O)N(O)C1=O"
"795754","CC(C)CSc1nc(Nc2ccccc2)c(C#N)c(n1)c3ccc(F)cc3"
"795777","CN1\C(=N/N=C(/C)\c2ccccn2)\Nc3ccccc13"
"795846","CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C[C@@H](CC#Cc6ccc(Br)cc6)C(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)O"
"795902","CCOc1ccccc1C(=O)\C=C\C2=Cc3ccccc3NC2=O"
"795903","COc1cccc2C=C(\C=C\C(=O)c3ccccc3OC)C(=O)Nc12"
"795935","Fc1ccc(cc1)C2=NN(CC(=O)Nc3nc4ccccc4s3)C(=O)CC2"
"795957","CCOC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c2csc(n2)[C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]3CCCCN3C)C(C)(C)C)OC(=O)C"
"795959","CCOC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c2csc(n2)[C@@H](C[C@H](C(C)C)N(C)C(=O)[C@H](CC)NC(=O)[C@H]3CCCCN3C)OC(=O)C"
"795960","CC[C@H](NC(=O)[C@H]1CCCCN1C)C(=O)N(C)[C@H](C[C@@H](OC(=O)C)c2nc(cs2)C(=O)N[C@H](C[C@H](C)C(=O)O)Cc3ccccc3)C(C)C"
"795961","CCOC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c2csc(n2)[C@@H](C[C@H](C(C)C)N(C)C(=O)CNC(=O)[C@H]3CCCCN3C)OC(=O)C"
"795962","COC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c2cccc(n2)[C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]3CCCCN3C)C(C)C)OC(=O)C"
"795963","CC(C)[C@@H](C[C@@H](OC(=O)C)c1cccc(n1)C(=O)N[C@H](C[C@H](C)C(=O)O)Cc2ccccc2)N(C)C(=O)[C@@H](NC(=O)[C@H]3CCCCN3C)C(C)C"
"795964","COC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c2nc(sc2C(C)C)[C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]3CCCCN3C)C(C)C)OC(=O)C"
"795965","CC(C)[C@@H](C[C@@H](OC(=O)C)c1nc(C(=O)N[C@H](C[C@H](C)C(=O)O)Cc2ccccc2)c(s1)C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]3CCCCN3C)C(C)C"
"796020","CC(O)c1cc2c(N)c(sc2nc1C)C(=O)Nc3cccc4ccccc34"
"796023","Nc1c(sc2nc3CCCCCc3cc12)C(=O)Nc4ccccn4"
"796024","Nc1c(sc2nc3CCCCCCc3cc12)C(=O)Nc4ccccn4"
"796026","Nc1c(sc2nc3CCCC(=O)c3cc12)C(=O)Nc4ccccn4"
"796054","CC(=O)ON1CCCC(C1=O)P(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C"
"796113","CCCCN1C(=O)C(=Cc2ccccc12)\C=C\C(=O)\C=C\C3=Cc4ccccc4N(CCCC)C3=O"
"796114","COc1ccc2NC(=O)C(=Cc2c1)\C=C\C(=O)\C=C\c3ccc(O)c(OC)c3"
"796173","CC\C(=C(/c1ccc(OCCN2CCCC2)cc1)\c3ccc(OC(=O)NCc4ccccc4)cc3)\Cc5ccccc5"
"796178","CC\C(=C(/c1ccc(OCCN2CCCCCC2)cc1)\c3ccc(OC(=O)NCc4ccccc4)cc3)\Cc5ccccc5"
"796216","CCOC(=O)c1ccccc1c2c3ccc(cc3[o+]c4cc(ccc24)N(C)C)N(C)C"
"796237","NC1=C(C#N)C(c2ccc(cc2)[N+](=O)[O-])c3sc4c(F)cccc4c3O1"
"796238","NC1=C(C#N)C(c2ccc(F)cc2)c3sc4c(F)cccc4c3O1"
"796302","Nc1n[nH]c2cccc(C#Cc3cccc(c3)C(=O)Nc4ccc(CN5CCOCC5)c(c4)C(F)(F)F)c12"
"796304","CC1(CCn2cnc3ncnc(N1O)c23)\C=C\c4ccc(cc4)c5ccccc5"
"796317","C[C@@]12CC\C=C(\COC(=O)CSCC(=O)OC\C\3=C\CC[C@@]4(C)O[C@H]4[C@H]5OC(=O)C(=C)[C@@H]5CC3)/CC[C@@H]6[C@H](OC(=O)C6=C)[C@@H]1O2"
"796318","C[C@@]12CC\C=C(\COC(=O)CCSSCCC(=O)OC\C\3=C\CC[C@@]4(C)O[C@H]4[C@H]5OC(=O)C(=C)[C@@H]5CC3)/CC[C@@H]6[C@H](OC(=O)C6=C)[C@@H]1O2"
"796319","CC(C)Cc1ccc(cc1)C(C)C(=O)OC\C\2=C\CC[C@@]3(C)O[C@H]3[C@H]4OC(=O)C(=C)[C@@H]4CC2"
"796342","[Fe+2]12([n]3c(c4ccccn4)ccc(c3)COC[C@H](N=Cc3[n]([Fe+2]([n]4c(c5ccccn5)ccc(c4)COC[C@H](N=Cc4[n]1nn(Cc1ccccc1)c4)c1ccccc1)([n]1c(c4ccccn4)ccc(c1)COC[C@H]([N]\2=C\c1nnn(Cc2ccccc2)c1)c1ccccc1)([Cl-])[Cl-])nn(Cc1ccccc1)c3)c1ccccc1)([Cl-])[Cl-]"
"796343","[Fe+2]12(/[N](=C/c3ncc(OCc4nnn(Cc5ccccc5)c4)cc3)[C@@H](COCc3ccc(c4ccccn4)[n]([Fe+2]([n]4c(c5ccccn5)ccc(c4)COC[C@H](N=Cc4[n]1cc(OCc1nnn(Cc5ccccc5)c1)cc4)c1ccccc1)([n]1cc(OCc4nnn(Cc5ccccc5)c4)ccc1C=N[C@@H](COCc1ccc(c4ccccn4)[n]2c1)c1ccccc1)([Cl-])[Cl-])c3)c1ccccc1)([Cl-])[Cl-]"
"796412","COc1ccc(cc1)c2nc3sc(cn3n2)c4ccc(Cl)cc4"
"796430","[Cl-][Pt+4]([Cl-])(N)(N)([O-]C(=O)CCCc1ccccc1)[O-]C(=O)CCCc2ccccc2"
"796472","CCCCCCNC(=O)Oc1ccc(cc1)\C(=C(/C)\c2ccc(Cl)cc2)\c3ccc(OCCN4CCCCC4)cc3"
"796476","CCCCNC(=O)Oc1ccc(cc1)\C(=C(/C)\c2ccc(OC)cc2)\c3ccc(OCCN4CCCCC4)cc3"
"797011","CCN(C(=O)N1CCN(CC1)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4)c5nc(cs5)c6ccc(Cl)cc6"
"797081","CN1C(=O)N(C)c2nc(SC\C(=N\O)\c3ccc(Br)cc3)[nH]c2C1=O"
"797172","Cc1c(cnn1CC23CC4CC(CC(C4)C2)C3)c5ccc(nc5C(=O)O)N6CCc7cccc(C(=O)Nc8nc9ccccc9s8)c7C6"
"797191","CSc1nc2ccc(C)cc2cc1\C=C/3\C=C(NC3=O)c4ccccc4"
"797221","COC(=O)\C=C/1\S\C(=N/c2ccc(F)cc2)\N(CCc3c[nH]c4ccc(O)cc34)C1=O"
"797251","C[C@]12CCC3[C@@H](C[C@@H]4SC(=N[C@@]45CC(=O)CC[C@]35C)Nc6ccccc6)[C@@H]1CCC2=O"
"797349","Clc1ccc2CCN(c2c1)c3ncnc4ccc(cc34)c5cnc6[nH]ccc6c5"
"797352","CCCNNC(=O)\C=C\c1ccc(CNCCc2c(C)[nH]c3ccccc23)cc1"
"797353","CCCNNC(=O)c1ccc(CNC(=O)\C=C\c2ccccc2)cc1"
"797360","Clc1ccc(\C=N\NC(=O)c2ccc(NC(=O)c3ccccn3)cc2)cc1"
"797381","CNC(=O)Cc1nc(c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(s1)c4ccnc(Nc5ccccc5)n4"
"797394","NS(=O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N[C@H]4CCc5ccccc45)ncnc23"
"797419","Oc1ccc(F)cc1C(=O)Nc2ccc(Br)c(Cl)c2"
"797420","COc1ccc(C(=O)\C=C\c2cccc(c2)[N+](=O)[O-])c(OC)c1"
"797462","Fc1ccc(cc1)c2cc(nc3NC(=O)Sc23)C(=O)Nc4ccc(Cl)cc4"
"797519","Cc1nc(Nc2cccnc2)sc1C(=O)\C=C\c3ccc(Cl)cc3"
"797533","CCN1C(=O)C2=C(Oc3oc4C(=O)c5ccccc5C(=O)c4c3C2=O)c6ccccc16"
"797537","Oc1nc(C2=C(C(=O)c3ccccc3C2=O)c4nc(O)c5ccc(Br)cc5c4O)c(O)c6cc(Br)ccc16"
"797552","CCOC(=O)Oc1c(OC)cc(cc1OC)C(=O)c2ccc(OC)c(OC(=O)CCl)c2OC"
"797554","COc1ccc(C(=O)c2cc(C)c(OC)c(C)c2)c(OC)c1O"
"797555","COc1ccc(C(=O)c2cc(C)c(OC)c(C)c2)c(OC)c1NC(=O)C"
"797556","CCOC(=O)Oc1c(OC)cc(cc1OC)C(=O)c2ccc(OC)c(O)c2OC"
"797557","COc1ccc(C(=O)c2cc(C)c(OC)c(C)c2)c(OC)c1N(C(=O)C(Cl)Cl)C(=O)C(Cl)Cl"
"797558","COc1ccc(C(=O)c2cc(C)c(OC)c(C)c2)c(OC)c1N(C(=O)CCl)C(=O)CCl"
"797559","COc1ccc(C(=O)c2cc(C)c(OC)c(C)c2)c(OC)c1OC(=O)C(Cl)Cl"
"797583","C[C@@]12CC\C=C(\CNC(=O)\C=C\c3ccc(Br)cc3)/CC[C@@H]4[C@H](OC(=O)C4=C)[C@@H]1O2"
"797584","COc1cccc(\C=C\C(=O)NC\C\2=C\CC[C@@]3(C)O[C@H]3[C@H]4OC(=O)C(=C)[C@@H]4CC2)c1"
"797585","C[C@@]12CC\C=C(\CNC(=O)\C=C\c3ccccc3F)/CC[C@@H]4[C@H](OC(=O)C4=C)[C@@H]1O2"
"797586","CC(C)Cc1ccc(cc1)C(C)C(=O)NC\C\2=C\CC[C@@]3(C)O[C@H]3[C@H]4OC(=O)C(=C)[C@@H]4CC2"
"797587","C[C@@]12CC\C=C(\CNC(=O)\C=C\c3ccccc3)/CC[C@@H]4[C@H](OC(=O)C4=C)[C@@H]1O2"
"797623","NC(=N)c1ccc(OCCCCCCCCCCOc2ccc(cc2)C(=N)N)cc1"
"797650","COc1cc(\C=N\NC(=O)c2cnn3CC(Nc23)c4ccccc4)ccc1OCc5ccccc5"
"797653","ONC(=O)CCCCCCC(=O)N\N=C\c1ccc(cc1)N(c2ccccc2)c3ccccc3"
"797676","CCCCCCNC(=O)Oc1ccc(cc1)\C(=C(/C)\c2ccccc2)\c3ccc(OCCN4CCCCC4)cc3"
"797694","Clc1ccc(cc1)c2csc(NC(=O)c3cc(nc4ccc(Cl)cc34)c5ccc(Br)cc5)n2"
"797698","Clc1ccc(cc1)c2cc(C(=O)Nc3nc(cs3)c4ccccc4Cl)c5cc(Cl)ccc5n2"
"797715","Oc1ccc(O)c(CNc2ccc(O)c(c2)C(=O)Nc3ccc(Cl)cc3)c1"
"797734","[O-][N+](=O)c1ccc2[nH]cc(c3c4ccsc4cc5[nH]c6ccc(cc6c35)[N+](=O)[O-])c2c1"
"797755","Cc1ccc(cc1)C(=O)Nc2ccccc2C(=O)N\N=C(/c3ccccc3)\c4ccccn4"
"797756","Fc1ccc(cc1)C(=O)Nc2ccccc2C(=O)N\N=C(/c3ccccc3)\c4ccccn4"
"797764","CC(C)(C)c1cc(\C=N\NC(=O)c2ccccc2NC(=O)c3cccs3)c(O)c(c1)C(C)(C)C"
"797769","Cc1ccc(Nc2nc(N)c(s2)C(=O)c3ccc(cc3)C#N)cc1"
"797770","COc1cc2nccc(Oc3ccc(NC(=O)C4=CN(C(C)C)C(=O)N(C4=O)c5ccc(F)cc5)cc3F)c2cc1OC"
"797771","CC(C)Nc1cc(c(Cl)cn1)c2c[nH]c(c2)C(=O)N[C@H](CO)c3cccc(Cl)c3"
"797772","CC(C)n1cnnc1c2cccc(NC(=O)c3cc(c(C)cc3F)n4cnc(c4)C5CC5)n2"
"797878","C[C@@]12CC\C=C(\COC(=O)NCc3c[nH]c4ccc(F)cc34)/CC[C@@H]5[C@H](OC(=O)C5=C)[C@@H]1O2"
"797879","C[C@@]12CC\C=C(\COC(=O)NCc3c[nH]c4ccc(Br)cc34)/CC[C@@H]5[C@H](OC(=O)C5=C)[C@@H]1O2"
"797880","C[C@@]12CC\C=C(\COC(=O)NCc3c[nH]c4ccc(Cl)cc34)/CC[C@@H]5[C@H](OC(=O)C5=C)[C@@H]1O2"
"797881","C[C@@]12CC\C=C(\COC(=O)NCCc3c[nH]c4ccc(Cl)cc34)/CC[C@@H]5[C@H](OC(=O)C5=C)[C@@H]1O2"
"797882","COc1ccc2[nH]cc(CCNC(=O)OC\C\3=C\CC[C@@]4(C)O[C@H]4[C@H]5OC(=O)C(=C)[C@@H]5CC3)c2c1"
"797898","COc1cccc(c1)c2cc(ccc2OC)C(=O)Nc3ccc(\C=C\c4ccc(OC5CCN(C)CC5)cc4)cc3"
"797904","Nc1n[nH]c2cccc(C#Cc3cccc(c3)C(=O)Nc4cc(CN5CCOCC5)cc(c4)C(F)(F)F)c12"
"797905","CCOC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c2csc(n2)[C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]3CCCCN3C)C(C)(C)CC)OC(=O)C"
"797906","CCC(C)(C)[C@H](NC(=O)[C@H]1CCCCN1C)C(=O)N(C)[C@H](C[C@@H](OC(=O)C)c2nc(cs2)C(=O)N[C@H](C[C@H](C)C(=O)O)Cc3ccccc3)C(C)C"
"797907","COC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c2nc(sc2C(C)C)[C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]3C[C@H](O)CCN3C)C(C)C)OC(=O)C"
"797908","CCOC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c2csc(n2)[C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]3C[C@H](O)CCN3C)C(C)C)OC(=O)C"
"797909","COC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c2nc(sc2C(C)C)[C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]3CC(=O)CCN3C)C(C)C)OC(=O)C"
"797910","COC(=O)[C@H](C[C@H](Cc1ccccc1)NC(=O)c2csc(n2)[C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]3CCCCN3C)C(C)C)OC(=O)C)NC(=O)OCc4ccccc4"
"797911","COC(=O)[C@@H](C[C@H](Cc1ccccc1)NC(=O)c2csc(n2)[C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]3CCCCN3C)C(C)C)OC(=O)C)NC(=O)OCc4ccccc4"
"797912","CCOC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c2csc(n2)[C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]3C[C@@H](CCN3C)O[Si](C)(C)C(C)(C)C)C(C)C)OC(=O)C"
"797913","CCOC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c2nc(sc2CCOCc3ccccc3)[C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]4CCCCN4C)C(C)C)OC(=O)C"
"797914","CC(C)[C@@H](C[C@@H](OC(=O)C)c1nc(C(=O)N[C@H](C[C@H](C)C(=O)O)Cc2ccccc2)c(CCOCc3ccccc3)s1)N(C)C(=O)[C@@H](NC(=O)[C@H]4CCCCN4C)C(C)C"
"797926","COc1cc2C(=O)N(CCN(C)C)c3c(ccc4cc5OCOc5cc34)c2cc1OC"
"797928","COc1cc2C(=O)N(CCN)c3c(ccc4cc5OCOc5cc34)c2cc1OC"
"797929","CNCCN1C(=O)c2cc(OC)c(OC)cc2c3ccc4cc5OCOc5cc4c13"
"797930","CCN(CC)CCN1C(=O)c2cc(OC)c(OC)cc2c3ccc4cc5OCOc5cc4c13"
"797932","F[C@@H]1CCN(C1)S(=O)(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncc(cc34)c5cnc(nc5)C6CC6)c2F"
"797934","CC(C)(C)c1[nH]cnc1\C=C\2/NC(=O)\C(=C\c3ccccc3)\NC2=O"
"797937","CN(C)CCNS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4[nH]c(C)cc4c3)n2)c1"
"797938","COc1nnc2ccc(nn12)N3CCC(CC3)c4ccc(OCCN5CCN(C)C(=O)[C@H]5C)cc4"
"797944","C1[C@H]2C[C@H]3[C@@]4([C@@H]1C[C@@H](C2)C3)OO[C@]1(O4)CC[C@@H](CC1)C(=O)NCCC[NH2+]CCCCCCCC[NH2+]CCCNC(=O)[C@H]1CC[C@@]2(OO[C@]3([C@H]4C[C@H]5C[C@@H]3C[C@H](C5)C4)O2)CC1"
"797954","Clc1ccc(NC(=O)Cc2ccc(\C=C\C(=O)c3ncc[nH]3)cc2)cc1"
"797955","Cc1ccc(NC(=O)Cc2ccc(\C=C\C(=O)c3ncc[nH]3)cc2)cc1"
"797957","FC(F)(F)c1ccc(NC(=O)Cc2ccc(\C=C\C(=O)c3ncc[nH]3)cc2)cc1"
"797958","Cn1ccnc1C(=O)\C=C\c2ccc(CC(=O)Nc3ccc(F)cc3)cc2"
"797959","CCn1ccnc1C(=O)\C=C\c2ccc(CC(=O)Nc3ccc(F)cc3)cc2"
"797961","Cn1ccnc1C(=O)\C=C\c2ccc(CC(=O)Nc3ccc(Cl)cc3)cc2"
"797971","C[C@]12CC[C@H]3[C@@H](C[C@@H]4SC(=N[C@@]45CC(O)CC[C@]35C)Nc6ccccc6)[C@@H]1CCC2O"
"798013","COC(=O)C1=C(C2OC1(C=C2)C(Cc3ccccc3)Nc4ccccc4)C(=O)ON"
"798060","CCCCCCNC(=O)Oc1ccc(cc1)\C(=C(\C)/Cc2ccc(OC)cc2)\c3ccc(OCCCN(C)C)cc3"
"798069","CCN(CC)CCOc1ccc(cc1)\C(=C(/C)\Cc2ccc(OC)cc2)\c3ccc(OC(=O)NCc4ccccc4)cc3"
"798076","CCN(CC)CCOc1ccc(cc1)\C(=C(/C)\Cc2ccc(OC)cc2)\c3ccc(O)cc3"
"798089","CC(=O)c1cc(c2ccccc2N)n(c1C)c3ccc4OCOc4c3"
"798108","COc1ccc(Oc2nc(Nc3ccc(cc3)N4CCOCC4)ncc2NC(=O)Nc5cc(OC)cc(OC)c5)cc1"
"798138","COc1cc2OC(CC(=O)c2c(OC)c1OC)c3cccc(NC(=O)c4ccc(Br)cc4)c3"
"798179","COc1ccc(cc1)C(=O)Nc2cccc(c2)C3CC(=O)c4c(O3)cc(OC)c(OC)c4OC"
"798183","CCCCCCCCCCCCCCCCCCOc1ccccc1CC(=O)NCC[N+](C)(C)C"
"798200","CN(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3ccc(CN4CCN(C)CC4)cc3)ncc2Cl"
"798260","FB(F)O\C(=C/C(=O)\C=C\c1ccc2[nH]cc(SC#N)c2c1)\C=C\c3ccc4[nH]cc(SC#N)c4c3"
"798261","O\C(=C/C(=O)\C=C\c1ccc2[nH]cc(SC#N)c2c1)\C=C\c3ccc4[nH]cc(SC#N)c4c3"
"798262","FB(F)O\C(=C/C(=O)\C=C\c1cccc2[nH]cc(SC#N)c12)\C=C\c3cccc4[nH]cc(SC#N)c34"
